NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_REDE_PUBLICA;IN_ESGOTO_FOSSA_SEPTICA;IN_ESGOTO_FOSSA_COMUM;IN_ESGOTO_INEXISTENTE;IN_LIXO_QUEIMA;IN_TRATAMENTO_LIXO_SEPARACAO;QT_MAT_BAS;QT_DOC_BAS;COORDENADAS_LAT;COORDENADAS_LON
Bom Jesus do Oeste;4202578;CENTRO DE EDUCACAO INFANTIL CHAPEUZINHO VERMELHO;42056810;1;0;1;0;0;0;0;1;0;0;0;1;120;18;-26.6926826;-53.09635894
Modelo;4210902;CEI PEQUENO LAR;42056829;1;0;1;0;0;0;0;1;0;0;0;1;132;22;-26.77911088;-53.05435282
Bom Jesus do Oeste;4202578;EEB PROF SILVIO ROMERO;42056837;1;0;1;0;0;0;1;0;0;0;0;1;173;19;-26.6955962;-53.0958701
Modelo;4210902;EEB DOM HELDER CAMARA;42056853;1;0;1;0;0;0;0;0;1;0;0;0;323;37;-26.7766957;-53.0540107
Sul Brasil;4217758;EEB SAO JOAO BOSCO;42057043;2;0;1;0;0;0;0;0;1;0;0;0;46;12;-26.6959206;-52.9547459
Serra Alta;4217550;EEB LA SALLE;42057213;1;0;1;0;0;0;0;1;0;0;0;0;240;25;-26.72801994;-53.04495503
Sul Brasil;4217758;EEB HELIO WASUM;42057221;1;0;1;0;0;0;1;0;0;0;0;1;182;18;-26.73596115;-52.96466372
Coronel Freitas;4204400;ESCOLA MUNICIPAL CORONELZINHO;42057248;1;0;1;0;0;0;1;1;0;0;0;1;198;17;-26.91213568;-52.70158692
Coronel Freitas;4204400;CMEIEF CLUBE DO BOLINHA;42057256;1;0;1;0;0;0;1;1;0;0;0;1;182;17;-26.9030758;-52.7015449
Coronel Freitas;4204400;PRE CASULO - CAIRU;42057272;2;0;1;0;0;0;0;1;0;0;0;1;15;5;-26.9016428;-52.8388793
Coronel Freitas;4204400;EEF ARTUR DA COSTA E SILVA;42057310;2;0;1;0;0;0;0;1;0;0;1;0;29;9;-26.8228516;-52.7996426
Coronel Freitas;4204400;EEF PEDRO PAQUES;42057329;2;0;1;0;0;0;0;0;1;0;1;1;54;14;-26.9018584;-52.83902483
Coronel Freitas;4204400;EEF PROF EDVINO HUPPES;42057337;1;0;1;0;0;0;0;1;0;0;0;1;248;11;-26.90301146;-52.7017269
Jardinópolis;4208955;ESC NUCLEADA MUN CASTRO ALVES;42057558;1;0;1;0;0;0;0;1;0;0;0;1;112;9;-26.71973857;-52.86165918
Coronel Freitas;4204400;ESCOLA INTEGRAL MUNICIPAL SIMOES LOPES;42057663;2;0;1;0;0;0;0;1;0;0;0;1;127;15;-26.87699167;-52.74033333
Jardinópolis;4208955;EEB FAZENDA TRIANGULO;42057841;1;0;1;0;0;0;0;1;0;0;0;1;137;16;-26.71924509;-52.86051293
Coronel Freitas;4204400;EEB PROF DELIA REGIS;42057850;1;0;1;0;0;0;0;0;1;0;0;1;490;38;-26.9083402;-52.7007106
União do Oeste;4218855;EEB SAO LUIZ;42057868;1;0;1;0;0;0;0;1;0;0;0;1;218;20;-26.7657148;-52.8494548
Águas Frias;4200556;EEB SETE DE SETEMBRO;42057876;1;0;1;0;0;0;0;1;0;0;0;0;255;23;-26.88247;-52.8589708
Quilombo;4214201;ESCOLA MUN BRANCA DE NEVE;42057914;1;0;1;0;0;0;0;1;0;0;0;0;607;22;-26.73142226;-52.72573946
Quilombo;4214201;EEF NS DA SALETE;42057965;2;0;1;0;0;0;0;1;0;0;0;1;30;9;-26.7692518;-52.7598202
Quilombo;4214201;EEF PADRE BERNARDO;42057973;2;0;1;0;0;0;0;1;0;0;0;1;20;9;-26.6753957;-52.6198765
Irati;4207858;EEB PROF CELSO RILLA;42057981;1;0;1;0;0;0;0;1;0;0;0;1;160;20;-26.6575341;-52.8928471
Irati;4207858;EI MUN JACUTINGA;42058171;2;0;1;0;0;0;0;0;1;0;0;1;27;7;-26.62177306;-52.85837869
Quilombo;4214201;ESC MUN LAGEADO GARCIA;42058627;2;0;1;0;0;0;0;1;0;0;1;1;32;2;-26.76926552;-52.75981888
Quilombo;4214201;EEB PROF JUREMA SAVI MILANEZ;42058732;1;0;1;0;0;0;0;1;0;0;0;1;680;59;-26.7233907;-52.7200637
Formosa do Sul;4205431;EEB RUI BARBOSA;42058740;1;0;1;0;0;0;0;1;0;0;0;1;200;16;-26.6469683;-52.7898917
Santiago do Sul;4215695;EEB SAO TIAGO;42058759;1;0;1;0;0;0;0;1;0;0;0;1;131;13;-26.63580406;-52.67305454
São Lourenço do Oeste;4216909;EBM SAO FRANCISCO;42058775;1;0;1;0;0;0;0;1;0;0;0;1;269;18;-26.35687333;-52.83370667
São Lourenço do Oeste;4216909;EBM SANTA MARIA GORETTI;42058910;1;0;1;0;0;0;0;1;0;0;0;1;665;37;-26.352635;-52.84887167
São Lourenço do Oeste;4216909;EBM SANTA CATARINA;42058937;1;0;1;0;0;0;0;1;0;0;0;1;518;33;-26.36666;-52.85003
São Lourenço do Oeste;4216909;EBM SAO ROQUE;42059488;2;0;1;0;0;0;0;1;0;0;0;1;103;17;-26.50336167;-52.81585
São Lourenço do Oeste;4216909;EBM SANTA INES;42059518;2;0;1;0;0;0;0;1;0;0;0;1;77;14;-26.58477167;-52.8624
Novo Horizonte;4211652;EEB SANTA LUCIA;42059704;1;0;1;0;0;0;0;0;1;0;0;1;293;27;-26.44063003;-52.83736453
São Lourenço do Oeste;4216909;EEB SOROR ANGELICA;42059739;1;0;1;0;0;0;1;1;0;0;0;1;729;51;-26.3596221;-52.8530881
Florianópolis;4205407;CREEPI - CENTRO EDUCACIONAL DE PREPARACAO INTEGRADA;42059755;1;0;1;0;0;0;1;0;0;0;0;0;19;3;-27.58333;-48.52756
São Miguel do Oeste;4217204;EEB DR GUILHERME JOSE MISSEN;42059801;1;0;1;0;0;0;0;0;1;0;0;1;416;34;-26.7391105;-53.521783
Barra Bonita;4202099;EEB PROF CECILIA LOTIN;42059810;1;0;1;0;0;0;0;0;1;0;0;1;165;19;-26.65318667;-53.44176
São Miguel do Oeste;4217204;EEB SANTA RITA;42059828;1;0;1;0;0;0;1;1;0;0;0;1;111;17;-26.7648966;-53.4992793
Paraíso;4212239;ESC MUN TRES PASSOS;42059860;2;1;1;0;0;0;0;0;1;0;0;1;29;9;-26.7026;-53.64928
Barra Bonita;4202099;EB MUN OLAVO BILAC;42060273;2;0;1;0;0;0;0;1;0;0;0;1;56;11;-26.70690058;-53.42699796
São Miguel do Oeste;4217204;EMEIEF PE JOSE DE ANCHIETA;42060290;2;0;1;0;0;0;1;1;0;0;0;1;74;14;-26.7647568;-53.3971006
São Miguel do Oeste;4217204;EEB SAO MIGUEL;42060516;1;0;1;0;0;0;1;0;0;0;0;0;738;54;-26.7261247;-53.5226295
São Miguel do Oeste;4217204;COLEGIO JESUS MARIA JOSE;42060524;1;0;1;0;0;0;1;0;0;0;0;1;278;24;-26.7257;-53.51494
São Miguel do Oeste;4217204;COLEGIO LA SALLE PEPERI;42060532;1;0;1;0;0;0;1;0;0;0;0;1;631;43;-26.72516;-53.52509
Bandeirante;4202081;ESC MUN ANITA GARIBALDI;42060540;2;0;1;0;0;0;0;1;0;0;0;0;114;17;-26.78392058;-53.68816668
São Miguel do Oeste;4217204;EEB ALBERICO AZEVEDO;42060559;1;0;1;0;0;0;1;0;0;0;0;1;618;40;-26.740235;-53.5112028
São Miguel do Oeste;4217204;EEB PROF JALDYR BHERING F DA SILVA;42060567;1;0;1;0;0;0;0;1;0;0;0;1;459;36;-26.73425167;-53.50123333
Paraíso;4212239;EMEB PROFESSORA LURDETE PACHECO DEMARCO;42060575;2;0;1;0;0;0;0;1;0;0;0;1;70;18;;
Paraíso;4212239;EEB ADOLFO SILVEIRA;42060583;1;0;1;0;0;0;0;1;0;0;0;1;294;27;-26.6154451;-53.6746912
Bandeirante;4202081;EEB HELIO WASUM;42060591;1;0;1;0;0;0;0;0;1;0;1;0;97;15;;
São Miguel do Oeste;4217204;EMEIEF JOSE VERONESE;42060605;1;0;1;0;0;0;0;1;0;0;0;0;146;13;-26.7479943;-53.5085912
São Miguel do Oeste;4217204;EMEIEF MAR ARTHUR DA COSTA E SILVA;42060613;1;0;1;0;0;0;0;1;0;0;0;1;442;24;-26.7300213;-53.5312917
São Miguel do Oeste;4217204;INSTITUTO EDUCACIONAL CVE;42060621;1;0;1;0;0;0;1;0;0;0;0;1;215;26;-26.72444833;-53.51930667
Itapiranga;4208401;EMR SANTO ANTONIO;42060630;2;0;1;0;0;0;0;1;0;0;0;1;184;12;-27.07308;-53.7524
Florianópolis;4205407;CENTRO EDUC INFANTIL EDUCAR;42060656;1;0;1;0;0;0;1;0;0;0;0;0;87;10;-27.58931;-48.50181
Itapiranga;4208401;EMEI SAO VICENTE;42060680;1;0;1;0;0;0;1;0;0;0;0;1;273;15;-27.16973;-53.71378
Itapiranga;4208401;EEB HUMBERTO MACHADO;42060702;2;0;1;0;0;0;0;0;0;1;0;0;134;16;-27.0900177;-53.702518
Itapiranga;4208401;EEF PORTO NOVO;42060710;1;0;1;0;0;0;1;0;0;0;0;1;259;23;-27.17732695;-53.72113063
Itapiranga;4208401;EEB SANTO ANTONIO;42060729;2;0;1;0;0;0;0;1;0;0;0;1;153;15;-27.0733309;-53.752644
São João do Oeste;4216255;ESC DE ENSINO RURAL MINISTRO LUIZ GALLOTTI;42060770;2;0;1;0;0;0;0;1;0;0;0;1;56;7;;
Tunápolis;4218756;ESCOLA MUNICIPAL SAO PEDRO;42060788;2;0;1;0;0;0;0;1;0;0;0;1;21;5;-27.02459;-53.64797
Itapiranga;4208401;EMEI IRMA TABITA;42060796;2;0;1;0;0;0;0;0;1;0;0;1;60;6;;
Itapiranga;4208401;EEB SAO JOSE;42061083;2;0;1;0;0;0;0;1;0;0;1;0;82;19;-27.1808849;-53.6410459
Tunápolis;4218756;EEF LINHA PITANGUEIRA;42061091;2;0;1;0;0;0;0;1;0;0;0;1;96;16;;
São João do Oeste;4216255;EEB MADRE BENVENUTA;42061105;1;0;1;0;0;0;1;1;0;0;0;1;251;24;-27.0975907;-53.594448
São João do Oeste;4216255;EEB CRISTO REI;42061113;2;0;1;0;0;0;1;1;0;0;0;0;82;18;;
Tunápolis;4218756;EEB PE BALDUINO RAMBO;42061121;1;0;1;0;0;0;0;0;1;0;0;1;320;27;-26.9697537;-53.639922
Itapiranga;4208401;EEB SAO VICENTE;42061130;1;0;1;0;0;0;1;0;0;0;0;1;622;41;-27.1710783;-53.7123083
Itapiranga;4208401;EEF LUDGERO WIGGERS;42061148;2;0;1;0;0;0;0;1;0;0;1;1;32;12;-27.0319706;-53.7186407
São João do Oeste;4216255;EEF PADRE JOAO RICK;42061156;2;0;1;0;0;0;0;0;1;0;1;1;46;15;-27.0959646;-53.6413931
Itapiranga;4208401;COLEGIO SAGRADA FAMILIA;42061180;1;0;1;0;1;0;1;0;0;0;0;1;77;14;-27.1696;-53.71327
Maravilha;4210506;CEI CANTINHO FELIZ;42061202;1;0;1;0;0;0;0;1;0;0;0;1;87;10;-26.75854443;-53.16772416
Maravilha;4210506;CEI PEQUENO PRINCIPE;42061210;1;0;1;0;0;0;0;1;0;0;0;1;139;11;-26.77076465;-53.19160117
Maravilha;4210506;CEI BRANCA DE NEVE;42061229;1;0;1;0;0;0;0;1;0;0;0;1;124;7;-26.7587183;-53.17547177
Maravilha;4210506;CEI CRIANCA FELIZ;42061245;1;0;1;0;0;0;0;1;0;0;0;1;211;21;-26.7740576;-53.1901568
Maravilha;4210506;CEI PATRICIA ROMAN;42061253;1;0;1;0;0;0;0;1;0;0;0;1;73;8;-26.76762821;-53.17340415
São Miguel da Boa Vista;4217154;CEI PROINFANCIA PINTINHO AMARELO;42061270;1;0;1;0;0;0;0;1;0;0;0;1;106;13;-26.69314;-53.25440667
Maravilha;4210506;EEB JOAO XXIII;42061300;1;0;1;0;0;0;0;1;0;0;0;1;961;59;-26.771116;-53.188049
São Miguel da Boa Vista;4217154;EEB OSCAR MAJOLO;42061318;1;0;1;0;0;0;0;1;0;0;0;1;148;20;-26.6931448;-53.2555864
Tigrinhos;4217956;EEB OSVALDO FERREIRA DE MELLO;42061326;1;0;1;0;0;0;0;0;1;0;0;1;187;28;-26.67918;-53.14188833
Flor do Sertão;4205357;EEB JORGE LACERDA;42061342;1;0;1;0;0;0;0;1;0;0;0;1;147;15;-26.7787933;-53.3469161
Maravilha;4210506;EEB SANTA TEREZINHA;42061350;1;0;1;0;0;0;0;1;0;0;0;1;426;32;-26.7575151;-53.1649622
Maravilha;4210506;EEB NS DA SALETE;42061857;1;0;1;0;0;0;0;1;0;0;0;1;1049;64;-26.76696672;-53.17369722
Dionísio Cerqueira;4205001;PE CINDERELA;42061890;2;0;1;0;0;0;0;1;0;0;1;1;16;3;-26.34744619;-53.57325867
Dionísio Cerqueira;4205001;PE OS TRES PORQUINHOS;42061911;1;0;1;0;0;0;1;0;0;0;0;1;52;6;-26.26496562;-53.62298548
Dionísio Cerqueira;4205001;ESC MUN DE EDUC INF E ENS FUND PINGO DE GENTE;42061920;1;0;1;0;0;0;1;0;0;0;0;1;237;15;-26.26027804;-53.63570393
Florianópolis;4205407;CENTRO EDUC JARDIM DOS LIMOES LTDA;42061946;1;0;1;0;0;0;1;0;0;0;0;1;23;3;-27.6061;-48.5285
Dionísio Cerqueira;4205001;EEB DR THEODURETO DE FARIA SOUTO;42061954;1;0;1;0;0;0;1;1;0;0;0;1;724;45;-26.2592278;-53.6344185
Dionísio Cerqueira;4205001;EEF PROF DALILO QUINTINO PEREIRA;42061962;2;0;1;0;0;0;0;0;1;0;0;1;65;10;-26.3474534;-53.5732979
Dionísio Cerqueira;4205001;EEB JACOB MARAN;42061970;2;0;1;0;0;0;0;1;0;0;0;0;120;16;-26.3487941;-53.6628774
Dionísio Cerqueira;4205001;EEB PROF MARIA DA GLORIA MATTOS;42061989;2;0;1;0;0;0;0;0;1;0;1;0;207;25;-26.2982962;-53.54445864
Dionísio Cerqueira;4205001;ESC MUN JACOB MARAN;42062209;1;0;1;0;0;0;0;1;0;0;0;1;180;12;-26.2764175;-53.6311854
Dionísio Cerqueira;4205001;EI VILA MARINA;42062438;2;0;1;0;0;0;0;1;0;0;1;1;69;9;-26.2965553;-53.4528825
Dionísio Cerqueira;4205001;EEB GOV IRINEU BORNHAUSEN;42062470;1;0;1;0;0;0;0;0;1;0;0;0;253;25;-26.26422173;-53.61862656
Dionísio Cerqueira;4205001;EMEF CASTRO ALVES;42062489;1;0;1;0;0;0;1;1;0;0;0;1;444;22;-26.2601132;-53.6348494
Romelândia;4215208;PE BARQUINHO AMARELO;42062500;2;0;1;0;0;0;0;1;0;0;1;0;16;4;-26.6683469;-53.3171531
Romelândia;4215208;PE BRANCA DE NEVE;42062519;2;0;1;0;0;0;0;1;0;0;0;1;7;4;-26.67963475;-53.32020669
Romelândia;4215208;EEF ANITA GARIBALDI;42062560;2;0;1;0;0;0;0;1;0;0;0;0;65;11;-26.6553761;-53.3549593
Romelândia;4215208;EEB PROF HERMINIO HEUSI DA SILVA;42062578;1;0;1;0;0;0;0;1;0;0;0;0;357;27;-26.67740107;-53.31551426
Romelândia;4215208;EEB PROF JOAO ROMARIO MOREIRA;42062586;2;0;1;0;0;0;0;0;1;0;1;0;39;10;-26.61374281;-53.23777652
Anchieta;4200804;JARDIM DE INFANCIA MENINO JESUS;42062950;2;0;1;0;0;0;0;0;1;0;0;1;21;2;-26.5437608;-53.39584295
Anchieta;4200804;JARDIM DE INFANCIA PEQUENO PRINCIPE;42062969;2;0;1;0;0;0;0;0;1;0;0;1;7;2;;
Anchieta;4200804;EEF JOAO CAFE FILHO;42062977;2;0;1;0;0;0;0;1;0;0;1;0;89;11;-26.49153225;-53.27759395
Anchieta;4200804;ESC MUN DE ENS FUND XAVANTES;42063000;1;0;1;0;0;0;0;0;1;0;0;1;205;17;-26.5274831;-53.3139589
Barra Bonita;4202099;EI AGUAS DO ARACA;42063019;2;0;1;0;0;0;0;1;0;0;0;1;42;8;-26.6223262;-53.4153841
Anchieta;4200804;ESCOLA ISOLADA MUNICIPAL Nº 21;42063183;2;0;1;0;0;0;0;0;1;0;0;1;10;4;;
Anchieta;4200804;EEB PROF OSNI PAULINO DA SILVA;42063302;1;0;1;0;0;0;0;0;1;0;0;0;233;30;-26.5346929;-53.3313473
Cunha Porã;4204707;CEI CRIANCA FELIZ;42063337;1;0;1;0;0;0;0;1;0;0;0;0;119;12;-26.8938;-53.17589
Florianópolis;4205407;CENTRO EDUC TRIANGULO CATARINENSE;42063345;1;0;1;0;0;0;1;0;0;0;0;1;52;6;-27.59471167;-48.59243667
Cunha Porã;4204707;CEI ALICE SILVA WINCKLER;42063353;1;0;1;0;0;0;0;0;1;0;0;0;135;10;-26.8969;-53.16977
Iraceminha;4207759;PE AS ESTRELINHAS;42063361;2;0;1;0;0;0;0;1;0;0;0;1;28;3;-26.86229207;-53.34950473
Iraceminha;4207759;PE CRIANCA SORRISO;42063418;2;0;1;0;0;0;0;1;0;0;0;1;24;3;-26.82976445;-53.32413227
Iraceminha;4207759;CEI PROINFANCIA MONICA;42063434;1;0;1;0;0;0;0;1;0;0;0;0;153;21;-26.82144045;-53.26934108
Cunha Porã;4204707;CEI RECANTO DOS AMIGUINHOS;42063442;2;0;1;0;0;0;0;0;1;0;1;0;11;5;-26.88477;-53.23525
Cunha Porã;4204707;EEB PROF PATRICIO JOAO DE OLIVEIRA;42063469;1;0;1;0;0;0;1;0;0;0;0;1;611;44;-26.8970954;-53.1698889
Iraceminha;4207759;EEF PROF BALBINO MARTINS;42063477;2;0;1;0;0;0;0;1;0;0;0;0;63;10;-26.8686562;-53.382498
Cunha Porã;4204707;EEF TIRADENTES;42063485;1;0;1;0;0;0;0;1;0;0;0;0;218;16;-26.89362;-53.17643
Iraceminha;4207759;EEB PROF MANUEL DE FREITAS TRANCOSO;42063493;1;0;1;0;0;0;0;1;0;0;0;1;307;39;-26.8248589;-53.273453
Iraceminha;4207759;EEF LINHA BIGUA;42063507;2;0;1;0;0;0;0;1;0;0;1;0;56;10;-26.82945458;-53.32394632
Cunha Porã;4204707;EEF TUPINAMBA;42063515;2;0;1;0;0;0;1;1;0;0;1;0;72;15;-26.88486562;-53.23537604
São José do Cedro;4216701;JARDIM DE INFANCIA PADRE REUS;42063965;2;0;1;0;0;0;0;0;1;0;1;1;30;5;-26.48584386;-53.67306015
São José do Cedro;4216701;JI BRANCA DE NEVE;42063981;2;0;1;0;0;0;0;1;0;0;1;1;24;4;-26.50638386;-53.62497871
São José do Cedro;4216701;CENTRO MUNICIPAL DE EDUCACAO GIRASSOL;42064066;1;0;1;0;0;0;0;1;0;0;0;1;867;48;-26.45707586;-53.50049679
Florianópolis;4205407;CENTRO EDUC LUGAR DE CRIANCA;42064090;1;0;1;0;0;0;1;0;0;0;0;1;21;5;-27.7002878;-48.5391698
Florianópolis;4205407;ESCOLA DO PARQUE LTDA ME;42064112;1;0;1;0;0;0;1;0;0;0;0;1;124;16;-27.59523368;-48.49840981
São José do Cedro;4216701;EEF OSNI MEDEIROS REGIS;42064139;2;0;1;0;0;0;0;1;0;0;1;0;66;13;-26.50421572;-53.62539242
São José do Cedro;4216701;EEF PE REUS;42064147;2;0;1;0;0;0;0;0;1;0;1;0;50;9;-26.4875225;-53.6717858
São José do Cedro;4216701;EEB SERAFIM BERTASO;42064155;2;0;1;0;0;0;0;1;0;0;1;0;144;18;-26.4460995;-53.4066077
São José do Cedro;4216701;ESC MUN DE 1 GRAU STO ISIDORO;42064414;1;0;1;0;0;0;0;1;0;0;0;1;84;16;-26.45198557;-53.49164961
São José do Cedro;4216701;ESC MUN 1 GRAU NOVO SARANDI;42064465;2;0;1;0;0;0;0;1;0;0;1;1;64;9;-26.48760092;-53.67165366
São José do Cedro;4216701;EEB CEDRENSE;42064600;1;0;1;0;0;0;1;0;0;0;0;0;522;44;-26.4558667;-53.5020985
Princesa;4214151;EEB ANTENOR NASCENTES;42064619;1;0;1;0;0;0;0;1;0;0;0;1;272;23;-26.4433804;-53.5983137
São José do Cedro;4216701;EEB SAO JOSE;42064627;1;0;1;0;0;0;1;0;0;0;0;0;192;17;-26.4521271;-53.4920002
Guarujá do Sul;4206603;EDUCACAO INF PROFº BALDUINO ANTONIO HECK;42064635;1;0;1;0;0;0;0;1;0;0;0;1;108;9;-26.38774437;-53.52757227
Guarujá do Sul;4206603;ED INF CLEMENTE CONTE;42064660;2;0;1;0;0;0;0;1;0;0;0;1;22;3;-26.40288468;-53.50654199
Guarujá do Sul;4206603;EEB PROF ELZA MANCELOS DE MOURA;42064805;1;0;1;0;0;0;1;1;0;0;1;1;124;24;-26.38711139;-53.53290008
Florianópolis;4205407;CEI CRIANCA CRIANCA;42064848;1;0;1;0;0;0;1;0;0;0;0;1;60;4;;
Florianópolis;4205407;CURSOS E COLEGIO COQUEIROS LTDA ME;42064856;1;0;1;0;0;0;1;0;0;0;0;1;360;28;-27.60926;-48.57659
Florianópolis;4205407;ESCOLA WALDORF ARANDU;42064872;1;0;1;0;0;0;1;0;0;0;0;1;234;20;-27.64851569;-48.47525171
Florianópolis;4205407;CASA DOS GIRASSOIS;42064880;1;0;1;0;0;0;1;0;0;0;0;1;;;-27.59272;-48.53868
Joinville;4209102;DOCE MEL RECREACAO E EDUCACAO INFANTIL LTDA-ME;42064899;1;0;1;0;0;0;1;0;0;0;0;1;99;6;-26.29586;-48.90474
Florianópolis;4205407;CENTRO DE EDUCACAO ACAO E EXPRESSAO;42064902;1;0;1;0;0;0;1;0;0;0;0;1;325;28;-27.48477217;-48.41361959
Mondaí;4211009;ESCOLA DE EDUCACAO BASICA MUNICIPAL LAJU;42064910;2;0;1;0;0;0;0;1;0;0;0;1;156;15;;
Iporã do Oeste;4207650;EEB SAO LOURENCO;42064929;2;0;1;0;0;0;0;1;0;0;0;1;148;23;-27.03326149;-53.50876901
Iporã do Oeste;4207650;EEB PADRE VENDELINO SEIDEL;42064937;1;0;1;0;0;0;0;1;0;0;0;1;666;56;-26.9902268;-53.5350536
Mondaí;4211009;EEB PE VENDELINO JUNGES;42064945;2;0;1;0;0;0;0;1;0;0;1;1;65;9;-27.1770508;-53.5366079
Mondaí;4211009;ER LINHA TAIPA;42064953;2;0;1;0;0;0;0;1;0;0;1;1;70;11;;
Florianópolis;4205407;CENTRO DE EDUCACAO INFANTIL ACALANTO LTDA;42065119;1;0;1;0;0;0;1;0;0;0;0;1;20;4;-27.58357;-48.52421
Balneário Camboriú;4202008;CEI QUINTAL MAGICO;42065224;1;0;1;0;0;0;1;0;0;0;0;1;189;10;-26.96039;-48.64257
Itajaí;4208203;CE PEDRO RIZZI;42065470;1;0;1;0;0;0;1;1;0;0;0;1;1229;58;-26.92264644;-48.69450735
Balneário Camboriú;4202008;ESCOLA BILINGUE SEMEAR;42065550;1;0;1;0;0;0;1;0;0;0;0;1;147;17;;
Mondaí;4211009;EEB DELMINDA SILVEIRA;42065577;1;0;1;0;0;0;0;0;1;0;0;0;379;28;-27.1045727;-53.4014381
Riqueza;4215075;EEF EULINA ALVES DE GOUVEIA MARCELINO;42065585;2;0;1;0;0;0;1;1;0;0;1;1;71;11;-26.99523833;-53.34394167
Riqueza;4215075;EEB PROF GENOVEVA DALLA COSTA;42065593;1;0;1;0;0;0;0;1;0;0;0;1;384;33;-27.06931;-53.3269
Santa Terezinha do Progresso;4215687;PE CANARINHO ALEGRE;42065658;2;0;1;0;0;0;0;0;1;0;0;0;10;4;-26.5864944;-53.1464196
Santa Terezinha do Progresso;4215687;PE FLORZINHA DO CAMPO;42065682;2;0;1;0;0;0;0;1;0;0;0;0;16;4;-26.55802751;-53.19298165
Campo Erê;4203501;CEI BALAO MAGICO;42065704;2;0;1;0;0;0;0;1;0;0;1;1;38;5;-26.51211561;-53.10415995
Saltinho;4215356;PE PATINHO FEIO;42065712;2;0;1;0;0;0;0;1;0;0;0;0;14;3;-26.56626421;-53.03285611
Saltinho;4215356;EEB SAO DONATO;42065771;2;0;1;0;0;0;0;1;0;0;0;0;30;9;-26.56649;-53.03283
Campo Erê;4203501;EEB RAUL POMPEIA;42065780;1;0;1;0;0;0;1;1;0;0;0;0;572;43;-26.39028999;-53.0804606
São Bernardino;4215752;EEB SAO BERNARDINO;42065798;1;0;1;0;0;0;0;0;0;1;0;1;213;22;-26.4735693;-52.9653971
Saltinho;4215356;NUCLEO ESCOLAR MUNICIPAL VACUM;42066239;2;0;1;0;0;0;0;1;0;0;0;0;54;7;-26.56650802;-53.0328394
Campo Erê;4203501;CENTRO EDUCACIONAL MUNICIPAL NOSSA SENHORA DE FATIMA;42066301;2;0;1;0;0;0;0;1;0;0;0;1;32;4;-26.51223643;-53.10412114
Capivari de Baixo;4203956;CEI CANTINHO DOS ANJOS;42066336;1;0;1;0;0;0;1;0;0;0;0;0;89;7;-28.4477927;-48.96051006
Palhoça;4211900;IFSC - CAMPUS PALHOCA BILINGUE;42066670;1;0;1;0;0;0;1;0;0;0;0;1;414;40;-27.63008;-48.6889
Santa Terezinha do Progresso;4215687;EEB SANTA TEREZINHA;42066735;1;0;1;0;0;0;0;0;1;0;0;0;216;14;-26.6191429;-53.1964982
